Date,VN_AQI,CO,NO2,PM-10,PM-2-5,SO2
22/02/2020,166,48,71,81,166,6
21/02/2020,188,19,42,98,188,7
20/02/2020,173,17,36,88,173,15
19/02/2020,122,24,57,66,122,28
18/02/2020,85,21,60,54,85,74
17/02/2020,66,20,42,43,66,13
16/02/2020,36,8,33,27,36,10
15/02/2020,64,24,30,42,64,4
14/02/2020,51,29,28,31,51,4
13/02/2020,82,43,37,45,82,5
12/02/2020,108,30,45,57,108,6
11/02/2020,106,18,-,56,106,11
10/02/2020,87,23,-,51,87,16
09/02/2020,29,8,-,17,29,7
08/02/2020,54,16,-,32,54,5
07/02/2020,111,28,13,58,111,4
06/02/2020,109,27,10,59,109,5
05/02/2020,48,22,2,26,48,4
04/02/2020,30,9,3,16,30,3
03/02/2020,127,36,18,61,127,5
02/02/2020,174,21,29,86,174,6
01/02/2020,155,21,32,73,155,7
31/01/2020,108,20,38,58,108,14
30/01/2020,124,22,53,61,124,4
29/01/2020,89,9,16,49,89,4
28/01/2020,65,7,16,37,65,3
27/01/2020,38,12,23,25,38,5
26/01/2020,29,12,18,16,25,4
25/01/2020,35,8,11,19,35,3
24/01/2020,43,9,11,23,43,3
23/01/2020,52,15,16,31,52,3
22/01/2020,110,31,42,56,110,3
21/01/2020,145,30,37,67,145,5
20/01/2020,99,29,23,51,99,4
19/01/2020,65,12,18,37,65,4
18/01/2020,101,19,19,52,101,6
17/01/2020,65,19,22,39,65,9
16/01/2020,61,25,23,42,61,16
15/01/2020,53,14,18,36,53,4
14/01/2020,173,46,56,90,173,12
13/01/2020,154,29,24,79,154,12
12/01/2020,65,19,28,46,65,10
11/01/2020,57,26,24,42,57,6
10/01/2020,53,23,28,43,53,4
09/01/2020,70,29,35,51,70,17
08/01/2020,65,35,27,51,65,5
07/01/2020,90,27,46,54,90,4
06/01/2020,63,28,27,48,63,3
05/01/2020,66,20,30,48,66,3
04/01/2020,72,25,29,46,72,5
03/01/2020,59,24,39,45,59,6
02/01/2020,115,29,39,64,115,8
01/01/2020,156,29,42,81,156,8
31/12/2019,147,28,35,75,147,6
30/12/2019,137,39,47,73,137,7
29/12/2019,143,25,54,73,143,8
28/12/2019,129,14,33,68,129,10
27/12/2019,72,14,21,48,72,4
26/12/2019,74,24,30,52,74,9
25/12/2019,56,19,23,46,56,3
24/12/2019,170,34,41,94,170,7
23/12/2019,157,31,21,78,157,5
22/12/2019,92,18,15,53,92,5
21/12/2019,109,15,15,56,109,4
20/12/2019,87,17,19,45,87,5
19/12/2019,68,27,22,39,68,7
18/12/2019,46,28,19,26,46,8
17/12/2019,52,25,29,30,52,14
16/12/2019,65,28,17,35,65,5
15/12/2019,87,20,30,50,87,10
14/12/2019,169,24,39,83,169,9
13/12/2019,174,20,44,88,174,13
12/12/2019,200,25,47,116,200,11
11/12/2019,181,68,71,96,181,21
10/12/2019,173,53,66,91,173,14
09/12/2019,163,51,66,86,163,34
08/12/2019,150,36,60,76,150,16
07/12/2019,127,25,44,67,127,13
06/12/2019,75,19,33,51,75,10
05/12/2019,83,19,33,53,83,11
04/12/2019,106,26,45,59,106,12
03/12/2019,93,37,45,55,93,11
02/12/2019,50,15,28,35,50,8
01/12/2019,93,13,31,55,93,28
30/11/2019,131,21,47,69,131,35
29/11/2019,86,25,52,55,86,15
28/11/2019,68,14,21,50,68,7
27/11/2019,126,21,33,68,126,12
26/11/2019,119,26,38,69,119,12
25/11/2019,108,38,64,67,108,22
24/11/2019,89,23,32,58,89,45
23/11/2019,122,26,42,70,122,15
22/11/2019,125,20,38,71,125,19
21/11/2019,143,17,33,73,143,10
20/11/2019,113,22,30,64,113,8
19/11/2019,61,13,22,41,61,6
18/11/2019,56,26,37,41,56,8
17/11/2019,60,12,24,46,60,3
16/11/2019,91,26,34,61,91,6
15/11/2019,103,30,43,65,103,20
14/11/2019,61,31,30,49,61,7
13/11/2019,104,36,28,61,104,9
12/11/2019,170,29,50,96,170,12
11/11/2019,153,25,51,83,153,12
10/11/2019,153,18,38,81,153,9
09/11/2019,128,29,55,75,128,20
08/11/2019,109,25,42,65,109,11
07/11/2019,146,23,40,79,146,68
06/11/2019,147,3,46,83,147,51
05/11/2019,118,4,51,72,118,37
04/11/2019,78,3,38,57,78,24
03/11/2019,73,-,26,50,73,11
02/11/2019,62,-,17,39,62,6
01/11/2019,59,3,19,33,59,5
31/10/2019,95,2,35,62,95,46
30/10/2019,97,5,42,63,97,37
29/10/2019,47,2,32,40,47,34
28/10/2019,58,2,36,39,58,14
27/10/2019,95,2,31,58,95,17
26/10/2019,106,5,33,63,106,20
25/10/2019,76,12,30,52,76,18
24/10/2019,35,7,16,24,35,12
23/10/2019,55,16,42,43,55,36
22/10/2019,67,17,29,52,67,25
21/10/2019,111,37,29,66,111,10
20/10/2019,100,17,-,61,100,19
19/10/2019,52,21,-,46,52,16
18/10/2019,40,15,23,32,40,10
17/10/2019,101,22,-,60,101,20
16/10/2019,80,26,14,56,80,25
15/10/2019,57,9,11,44,57,16
14/10/2019,60,9,10,47,60,12
13/10/2019,67,11,13,52,67,45
12/10/2019,64,22,17,53,64,43
11/10/2019,56,25,17,51,56,26
10/10/2019,105,32,17,64,105,18
09/10/2019,48,24,13,35,48,20
08/10/2019,57,14,13,39,57,14
07/10/2019,103,21,19,70,103,54
06/10/2019,94,13,14,65,94,23
05/10/2019,97,16,15,65,97,26
04/10/2019,109,26,18,64,109,17
03/10/2019,93,32,23,59,93,16
02/10/2019,109,32,24,71,109,89
01/10/2019,138,33,27,86,138,62
30/09/2019,155,23,28,98,155,29
29/09/2019,144,29,41,89,144,26
28/09/2019,141,43,47,90,141,43
27/09/2019,120,32,45,80,120,25
26/09/2019,126,17,22,79,126,23
25/09/2019,119,42,44,83,119,25
24/09/2019,108,34,43,77,108,29
23/09/2019,102,22,31,73,102,29
22/09/2019,60,32,29,57,60,31
21/09/2019,57,11,10,51,57,20
20/09/2019,80,41,15,55,80,17
19/09/2019,61,22,13,44,61,10
18/09/2019,69,22,11,51,69,14
17/09/2019,61,20,15,50,61,55
16/09/2019,37,26,23,20,31,36
15/09/2019,44,23,21,20,30,40
14/09/2019,35,25,22,12,20,22
10/09/2019,74,-,33,57,74,-
09/09/2019,81,-,35,56,81,-
08/09/2019,60,-,33,45,60,-
07/09/2019,49,-,32,34,49,-
06/09/2019,31,-,31,21,31,-
05/09/2019,56,-,13,40,56,-
04/09/2019,39,-,20,32,39,-
03/09/2019,38,-,31,33,38,-
02/09/2019,33,-,27,26,33,-
01/09/2019,53,-,28,33,53,-
31/08/2019,83,-,21,55,83,-
30/08/2019,27,-,21,24,27,-
27/08/2019,22,-,18,4,6,-
26/08/2019,40,35,17,8,10,-
25/08/2019,32,20,19,7,9,2
24/08/2019,26,23,12,26,26,-
23/08/2019,31,31,17,16,18,12
22/08/2019,40,40,15,15,18,17
21/08/2019,35,35,20,17,20,1
20/08/2019,36,26,36,19,27,2
19/08/2019,28,28,18,19,27,-
18/08/2019,61,18,16,48,61,-
17/08/2019,45,27,16,45,42,-
16/08/2019,43,30,21,43,43,-
15/08/2019,45,22,19,32,45,25
14/08/2019,48,15,23,36,32,48
13/08/2019,34,29,17,26,34,6
12/08/2019,34,33,17,34,30,1
11/08/2019,34,19,32,34,32,-
10/08/2019,39,24,37,39,34,19
09/08/2019,41,24,32,41,34,5
08/08/2019,38,27,31,36,38,15
07/08/2019,68,33,68,33,39,3
06/08/2019,42,24,42,42,38,13
05/08/2019,48,28,38,48,33,14
04/08/2019,37,37,27,8,14,7
03/08/2019,18,7,16,4,8,-
02/08/2019,35,35,28,7,13,1
01/08/2019,36,21,36,8,16,2
31/07/2019,34,12,24,11,19,11
30/07/2019,44,44,42,11,20,19
29/07/2019,50,19,50,-,-,6
28/07/2019,42,24,42,-,-,-
27/07/2019,46,16,46,-,-,0
26/07/2019,54,21,54,-,-,-
25/07/2019,36,36,34,3,4,24
24/07/2019,48,25,48,3,5,23
23/07/2019,74,29,50,8,9,74
22/07/2019,71,41,44,11,15,71
21/07/2019,88,21,39,10,14,88
20/07/2019,60,24,54,8,11,60
19/07/2019,67,33,67,14,21,53
18/07/2019,63,36,63,12,18,54
17/07/2019,184,28,50,10,14,54
16/07/2019,102,30,50,15,21,49
15/07/2019,58,28,58,12,18,50
14/07/2019,49,29,25,14,21,49
13/07/2019,66,21,38,11,11,66
12/07/2019,69,25,52,9,10,69
11/07/2019,69,29,41,11,13,69
10/07/2019,63,27,45,8,13,63
09/07/2019,66,33,44,9,11,66
08/07/2019,73,27,49,10,9,73
07/07/2019,75,15,34,9,9,75
06/07/2019,73,21,40,8,9,73
05/07/2019,62,22,40,7,7,62
04/07/2019,56,22,36,4,7,56
03/07/2019,63,22,24,10,16,63
02/07/2019,61,30,34,10,16,61
01/07/2019,67,37,42,8,12,67
30/06/2019,62,37,40,6,10,62
29/06/2019,81,42,67,11,13,81
28/06/2019,79,44,54,11,10,79
27/06/2019,70,50,50,10,9,70
26/06/2019,87,50,45,10,11,87
25/06/2019,116,41,-,21,34,74
24/06/2019,71,50,-,12,17,71
23/06/2019,74,34,-,12,17,74
22/06/2019,66,32,-,12,15,66
21/06/2019,63,45,11,10,11,63
20/06/2019,62,53,5,12,15,62
19/06/2019,64,56,5,11,14,64
18/06/2019,71,54,8,13,19,71
17/06/2019,63,54,8,13,19,63
16/06/2019,77,37,7,15,24,77
15/06/2019,76,46,8,16,26,76
14/06/2019,70,42,12,18,30,70
13/06/2019,70,44,13,24,38,70
12/06/2019,75,51,7,21,30,75
11/06/2019,79,45,8,21,33,79
10/06/2019,57,48,8,24,33,57
09/06/2019,57,26,8,18,27,57
08/06/2019,44,42,13,27,43,44
07/06/2019,45,30,17,26,43,45
06/06/2019,47,40,31,21,30,47
05/06/2019,126,50,33,23,35,45
04/06/2019,104,48,4,28,44,44
03/06/2019,54,47,12,34,54,43
02/06/2019,42,34,6,20,30,42
01/06/2019,42,27,4,12,21,42
31/05/2019,64,33,22,34,64,46
30/05/2019,83,46,7,45,83,41
29/05/2019,58,40,21,32,58,40
28/05/2019,54,38,6,31,54,43
27/05/2019,109,54,12,54,109,48
26/05/2019,48,32,7,25,41,48
25/05/2019,46,32,9,20,31,46
24/05/2019,46,42,11,24,40,46
23/05/2019,66,50,10,40,66,41
22/05/2019,53,31,22,32,53,40
21/05/2019,46,46,39,27,42,41
20/05/2019,53,35,35,32,53,44
19/05/2019,48,34,44,32,44,48
18/05/2019,65,41,65,30,39,45
17/05/2019,51,51,43,32,45,44
16/05/2019,47,38,47,30,39,44
15/05/2019,44,35,34,29,43,44
14/05/2019,47,44,25,28,47,45
13/05/2019,78,44,25,29,47,38
12/05/2019,47,35,29,28,47,38
11/05/2019,90,36,49,50,90,39
10/05/2019,49,49,31,32,49,38
09/05/2019,49,30,24,17,26,37
08/05/2019,155,32,22,30,52,37
07/05/2019,65,46,32,42,65,37
06/05/2019,156,47,41,73,156,37
05/05/2019,153,31,34,69,153,36
04/05/2019,135,41,25,64,135,37
03/05/2019,146,48,38,65,146,37
02/05/2019,118,47,40,56,118,38
01/05/2019,78,32,35,41,78,37
30/04/2019,99,30,33,49,99,37
29/04/2019,53,9,30,43,53,37
28/04/2019,74,8,33,39,74,38
27/04/2019,43,8,33,27,43,37
26/04/2019,51,9,24,28,51,39
25/04/2019,55,9,34,28,55,38
24/04/2019,46,8,46,14,23,46
23/04/2019,63,8,36,33,63,45
22/04/2019,50,8,50,21,36,42
21/04/2019,73,8,26,38,73,40
20/04/2019,92,8,47,49,92,42
19/04/2019,69,8,40,38,69,41
18/04/2019,65,7,25,34,65,40
17/04/2019,54,7,33,29,54,40
16/04/2019,39,7,18,18,32,39
15/04/2019,39,7,20,20,37,39
14/04/2019,40,8,11,19,34,40
13/04/2019,40,8,9,18,33,40
12/04/2019,44,7,12,25,44,40
11/04/2019,47,7,18,27,47,41
10/04/2019,46,7,22,29,46,41
09/04/2019,43,7,27,24,43,41
08/04/2019,42,7,30,24,42,40
07/04/2019,44,7,26,25,44,40
06/04/2019,54,7,27,30,54,40
05/04/2019,42,7,28,25,42,40
04/04/2019,47,7,47,22,41,40
03/04/2019,54,7,22,29,54,40
02/04/2019,58,7,32,32,58,41
01/04/2019,40,6,29,20,38,40
31/03/2019,40,6,21,20,38,40
30/03/2019,41,7,29,18,35,41
29/03/2019,49,6,49,17,33,41
28/03/2019,43,7,41,22,43,42
27/03/2019,46,6,41,23,46,42
26/03/2019,68,7,28,34,68,43
25/03/2019,45,7,28,23,45,40
24/03/2019,44,7,26,22,44,40
23/03/2019,43,6,21,23,43,40
22/03/2019,42,7,35,22,42,41
21/03/2019,40,7,33,22,40,40
20/03/2019,52,6,45,27,52,41
19/03/2019,43,6,29,23,42,43
15/03/2019,47,7,26,24,47,39
14/03/2019,79,7,55,40,79,40
13/03/2019,56,7,54,29,56,40
12/03/2019,74,7,55,37,74,44
11/03/2019,80,8,64,40,80,42
10/03/2019,39,7,32,16,30,39
09/03/2019,48,7,23,24,48,40
08/03/2019,40,7,17,20,39,40
07/03/2019,39,7,17,19,38,39
06/03/2019,39,6,25,16,28,39
05/03/2019,40,6,32,17,33,40
04/03/2019,42,6,30,21,42,39
03/03/2019,40,6,30,17,33,40
02/03/2019,40,6,24,18,35,40
01/03/2019,39,6,21,16,32,39
28/02/2019,59,6,32,30,59,39
27/02/2019,62,6,48,32,62,40
26/02/2019,64,7,33,32,64,40
25/02/2019,46,8,31,24,46,38
24/02/2019,40,8,31,20,40,38
23/02/2019,51,7,16,26,51,39
22/02/2019,49,7,26,25,49,41
21/02/2019,39,6,34,17,31,39
20/02/2019,40,6,22,15,30,40
19/02/2019,39,6,29,20,38,39
18/02/2019,49,7,46,26,49,41
17/02/2019,64,6,18,32,64,37
16/02/2019,64,6,17,31,64,38
15/02/2019,41,6,21,20,41,38
14/02/2019,74,6,23,36,74,39
13/02/2019,38,6,21,18,37,38
12/02/2019,41,6,25,21,41,40
11/02/2019,43,6,19,23,43,38
10/02/2019,52,6,18,23,52,38
09/02/2019,53,7,28,23,53,38
08/02/2019,49,7,32,24,49,38
07/02/2019,48,7,26,23,48,38
06/02/2019,103,6,16,49,103,38
05/02/2019,54,6,21,27,54,38
04/02/2019,39,6,20,20,39,38
03/02/2019,44,6,38,23,44,38
02/02/2019,51,7,41,27,51,38
01/02/2019,51,7,41,28,51,39
31/01/2019,41,6,41,20,35,39
30/01/2019,49,6,29,23,49,39
29/01/2019,46,5,46,16,28,39
28/01/2019,85,-,6,49,85,4
27/01/2019,116,-,15,60,116,-
26/01/2019,110,-,12,58,110,-
25/01/2019,145,-,11,70,145,-
24/01/2019,107,-,47,58,107,-
23/01/2019,118,-,83,62,118,17
22/01/2019,84,-,50,52,84,17
21/01/2019,41,-,26,31,41,14
20/01/2019,132,-,45,67,132,17
19/01/2019,127,-,60,69,127,17
18/01/2019,99,-,43,61,99,18
17/01/2019,56,-,27,44,56,29
16/01/2019,38,-,20,31,38,17
15/01/2019,50,-,42,45,50,16
14/01/2019,59,-,39,45,59,17
13/01/2019,45,-,42,36,45,16
12/01/2019,75,-,33,53,75,18
11/01/2019,83,-,34,55,83,16
10/01/2019,55,-,25,40,55,16
09/01/2019,28,-,15,17,28,14
08/01/2019,37,-,20,27,37,15
07/01/2019,95,-,34,59,95,17
06/01/2019,43,-,23,35,43,15
05/01/2019,80,-,33,52,80,36
04/01/2019,81,-,30,54,81,17
03/01/2019,54,-,32,39,54,31
02/01/2019,54,-,-,40,54,41
01/01/2019,57,-,-,39,57,13
