Date,VN_AQI,CO,NO2,PM-10,PM-2-5,SO2,region,station_id,day_of_week,month,quarter,day_sin,day_cos,month_sin,month_cos,VN_AQI_lag_1,VN_AQI_lag_7,PM-2-5_lag_1,PM-2-5_lag_7,PM-10_lag_1,PM-10_lag_7,VN_AQI_roll_mean_7,PM-2-5_roll_mean_7
2023-12-03,-0.4825102352526121,-0.2324822203623762,-0.46362401419142585,0.2630366166457978,-0.4801290283162512,-0.37881062192347825,middle,DN_DHSP,6,12,4,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-0.4821460304329752,-0.47667851322661725,-0.4805690253515453,-0.47838751949382674,0.2622730031534788,0.26415330405955684,-0.5700601008738292,-0.531047895246952
2023-12-04,-0.7315109619726978,-0.12129691783920775,-0.10571429494077852,-0.25724163152262874,-0.5283276566380998,-0.37881062192347825,middle,DN_DHSP,0,12,4,0.0,1.0,-2.4492935982947064e-16,1.0,-0.4821460304329752,-0.47667851322661725,-0.4805690253515453,-0.47838751949382674,0.2622730031534788,0.26415330405955684,-0.7165360143797026,-0.5576353710199191
2023-12-05,-0.34843292086487365,0.1288700128379213,-0.10571429494077852,0.34307942405632497,-0.022242059258690473,-0.3119650260167202,middle,DN_DHSP,1,12,4,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-0.7303783786492499,-0.47667851322661725,-0.528746965658988,-0.47838751949382674,-0.2577910389086595,0.26415330405955684,-0.6151296127217902,-0.3803855325334709
2023-12-06,-0.2335095085325264,-0.010111615316039277,-0.10571429494077852,0.4631436351721157,0.12235382570685502,-0.37881062192347825,middle,DN_DHSP,2,12,4,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,-0.3484824583165196,-0.47667851322661725,-0.022878592430838746,-0.47838751949382674,0.3422828557784231,0.26415330405955684,-0.5306242780068633,-0.25187939963079586
2023-12-07,-0.5399719414187857,-0.09350059220841563,-0.05458433504782891,-0.09715601670157441,-0.26323520086793295,-0.24511943010996215,middle,DN_DHSP,3,12,4,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.23391368221670047,-0.47667851322661725,0.12165522849148963,-0.47838751949382674,0.4622976347158396,0.26415330405955684,-0.5520322961346449,-0.25985564236268593
2023-12-08,-0.06112439003400551,-0.20468589473158408,-0.15684425483372816,0.7032720574036972,0.3392476531551733,-0.37881062192347825,middle,DN_DHSP,4,12,4,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-0.5394304184828848,-0.47667851322661725,-0.26376829396805274,-0.47838751949382674,-0.0977713336587708,0.26415330405955684,-0.4724094918699136,-0.15439198846324934
2023-12-09,0.03464512024295053,-0.09350059220841563,0.09880554463101995,0.7032720574036972,0.45974422395979453,-0.3119650260167202,middle,DN_DHSP,5,12,4,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-0.06206051806697185,-0.47667851322661725,0.3384559598749822,-0.47838751949382674,0.7023271925906727,0.26415330405955684,-0.3994398060208339,-0.06006975298296068
2023-12-10,-0.09943219414478792,-0.20468589473158408,-0.41249405429847624,0.5031650388773793,0.2910490248333248,-0.3119650260167202,middle,DN_DHSP,6,12,4,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0.03341346201621073,-0.47667851322661725,0.4589008106435892,-0.47838751949382674,0.7023271925906727,0.26415330405955684,-0.33505478909517517,0.06147299340774667
2023-12-11,-0.06112439003400551,-0.03790794094683139,-0.36136409440552664,0.7032720574036972,0.3392476531551733,-0.3119650260167202,middle,DN_DHSP,0,12,4,0.0,1.0,-2.4492935982947064e-16,1.0,-0.10025011010024487,-0.7206916985147205,0.2902780195675394,-0.5265769969304092,0.5023025610283118,-0.25570876141368626,-0.22238100947527256,0.19820858309729258
2023-12-12,5.321122087530924,-0.14909324346999986,16.61378259005375,0.18299380923527064,-0.09454000174146322,-0.3119650260167202,middle,DN_DHSP,1,12,4,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-0.06206051806697185,-0.3452867980714848,0.3384559598749822,-0.020587483846294094,0.7023271925906727,0.34413208336313267,0.730517241024475,0.18681395062316372
2023-12-13,-0.36758682292026484,-0.09350059220841563,-0.25910417461962737,0.42312223146685213,-0.04634137341961472,-0.3119650260167202,middle,DN_DHSP,2,12,4,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,5.303577162607889,-0.2326653279385141,-0.09514550289200294,0.12398094846345305,0.18226315052853442,0.46410025231849644,0.7079824851004946,0.16022647485019648
2023-12-14,-0.3101251167540912,-0.09350059220841563,-0.36136409440552664,0.5431864425826429,0.025956569063158026,-0.3119650260167202,middle,DN_DHSP,3,12,4,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.3675772543331561,-0.5329892482931026,-0.04696756258456015,-0.26153487102920603,0.42229270840336747,-0.09575120280653453,0.7466134952558899,0.20580500474671176
2023-12-15,-0.3292790188094824,-0.03790794094683139,-0.36136409440552664,0.5431864425826429,0.0018572549022337751,-0.37881062192347825,middle,DN_DHSP,4,12,4,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-0.31029286628324654,-0.06373312273905807,0.025299347876604046,0.3408335969280738,0.542307487340784,0.704036590229224,0.7015439834079289,0.15263005320077727
