Date,VN_AQI,CO,NO2,PM-10,PM-2-5,SO2
24/08/2021,18,0,8,1,3,8
23/08/2021,20,0,10,2,3,20
22/08/2021,21,0,3,1,3,2
21/08/2021,26,0,5,1,2,2
20/08/2021,20,0,6,1,2,2
19/08/2021,21,0,6,1,2,2
18/08/2021,21,0,7,2,5,8
17/08/2021,17,0,8,3,5,3
16/08/2021,20,0,5,2,4,4
15/08/2021,14,0,6,1,3,2
14/08/2021,13,0,5,2,4,2
13/08/2021,14,0,9,3,5,5
12/08/2021,23,0,8,1,3,5
11/08/2021,16,0,6,1,2,2
10/08/2021,11,0,9,2,3,3
09/08/2021,19,0,12,8,15,6
08/08/2021,19,0,7,5,9,13
07/08/2021,26,0,8,4,8,2
06/08/2021,22,0,6,7,13,2
05/08/2021,25,0,8,6,11,3
04/08/2021,31,0,8,6,11,3
03/08/2021,31,0,12,7,14,3
02/08/2021,30,0,12,3,5,2
01/08/2021,16,0,5,1,2,2
31/07/2021,34,0,9,4,8,13
30/07/2021,34,0,10,6,12,5
29/07/2021,26,0,9,5,9,2
28/07/2021,22,0,8,5,9,10
27/07/2021,26,0,5,3,5,3
26/07/2021,32,0,6,4,7,2
25/07/2021,31,0,9,4,8,4
24/07/2021,21,0,7,3,5,2
23/07/2021,10,0,10,2,3,2
22/07/2021,25,0,10,8,15,2
21/07/2021,29,0,7,4,8,3
20/07/2021,31,0,10,13,25,2
19/07/2021,32,0,10,6,11,3
18/07/2021,18,0,8,4,7,2
17/07/2021,26,0,7,3,5,2
16/07/2021,24,0,5,3,5,4
15/07/2021,14,0,4,2,3,1
14/07/2021,16,0,4,2,4,2
13/07/2021,16,0,4,2,4,2
12/07/2021,17,0,4,2,4,2
11/07/2021,17,0,6,4,7,5
10/07/2021,13,0,6,3,5,3
09/07/2021,14,0,10,3,6,9
08/07/2021,11,0,9,2,3,5
07/07/2021,19,0,13,0,1,3
06/07/2021,15,0,5,0,0,2
03/07/2021,11,0,7,1,1,2
02/07/2021,18,0,8,0,1,2
01/07/2021,14,0,7,0,1,2
30/06/2021,21,0,8,3,4,2
29/06/2021,26,0,7,5,6,2
28/06/2021,29,0,6,5,6,29
23/06/2021,19,0,4,16,18,1
22/06/2021,31,0,17,13,18,6
21/06/2021,34,0,11,9,10,3
20/06/2021,21,0,7,8,10,3
19/06/2021,19,0,7,9,12,4
18/06/2021,23,0,6,6,7,3
17/06/2021,28,0,6,7,7,3
16/06/2021,18,0,6,7,8,1
15/06/2021,21,0,6,7,7,2
14/06/2021,23,0,5,5,6,2
13/06/2021,13,0,4,4,5,5
12/06/2021,21,0,9,9,13,2
11/06/2021,18,0,11,8,10,4
10/06/2021,19,0,7,7,8,9
09/06/2021,32,0,9,6,9,3
08/06/2021,19,0,7,11,19,1
02/06/2021,21,0,6,8,10,1
01/06/2021,21,0,6,10,14,4
31/05/2021,25,0,9,12,17,3
30/05/2021,29,0,5,10,13,2
29/05/2021,33,0,4,7,9,1
28/05/2021,20,0,7,8,13,3
27/05/2021,15,0,7,6,7,1
26/05/2021,18,0,8,6,8,1
25/05/2021,15,0,11,9,15,7
24/05/2021,8,0,5,6,8,7
23/05/2021,10,0,3,6,8,6
22/05/2021,15,0,3,6,9,6
21/05/2021,15,0,5,4,7,6
20/05/2021,16,0,6,3,6,6
19/05/2021,13,0,3,3,5,6
18/05/2021,6,0,3,2,4,6
17/05/2021,7,0,2,2,4,6
16/05/2021,12,0,2,3,7,6
15/05/2021,10,0,2,3,6,6
14/05/2021,11,0,8,3,6,6
13/05/2021,10,0,10,4,8,7
12/05/2021,17,0,7,5,10,6
11/05/2021,18,0,7,3,7,7
10/05/2021,15,0,3,3,7,6
09/05/2021,11,0,3,3,5,6
08/05/2021,9,0,5,3,6,6
07/05/2021,11,0,5,4,8,7
06/05/2021,14,0,7,7,13,7
05/05/2021,9,0,9,3,5,7
04/05/2021,14,0,6,3,5,7
03/05/2021,8,0,2,2,4,6
02/05/2021,8,0,3,3,5,6
01/05/2021,20,0,5,10,20,12
30/04/2021,12,0,6,6,12,7
29/04/2021,14,0,7,5,9,7
28/04/2021,9,0,7,5,9,7
27/04/2021,10,0,10,5,9,8
26/04/2021,10,0,10,2,3,6
25/04/2021,6,0,4,1,2,6
24/04/2021,8,0,3,3,5,6
23/04/2021,6,0,4,2,4,6
22/04/2021,8,0,3,3,5,6
21/04/2021,9,0,2,3,6,6
20/04/2021,10,0,3,3,5,6
19/04/2021,11,0,4,4,9,7
18/04/2021,20,0,7,10,20,7
17/04/2021,10,0,6,4,7,10
16/04/2021,8,0,4,4,8,6
15/04/2021,7,0,4,4,7,6
14/04/2021,7,0,4,4,7,6
13/04/2021,8,0,4,4,8,6
12/04/2021,9,0,3,5,9,6
11/04/2021,9,0,6,4,8,7
10/04/2021,14,0,6,7,14,7
09/04/2021,19,0,7,10,19,7
08/04/2021,17,0,8,7,14,17
07/04/2021,18,0,3,9,18,6
06/04/2021,30,0,7,15,30,7
05/04/2021,31,0,9,16,31,7
04/04/2021,20,0,4,10,20,6
03/04/2021,6,0,5,3,5,6
02/04/2021,6,0,5,2,4,6
01/04/2021,11,0,4,5,11,6
31/03/2021,15,0,6,8,15,6
30/03/2021,14,0,7,7,14,6
29/03/2021,40,0,5,20,40,6
